"","seq_name","frac_map_valid","frac_map_invalid","frac_unmapped","specificity"
"76","mm10_rmsk_L1Md_F2_chr8:61135161-61140264",0.909090909090909,0,0.0909090909090909,1
"77","mm10_rmsk_L1Md_A_chrX:107059539-107062455",0.666666666666667,0.333333333333333,0,1
"78","mm10_rmsk_L1Md_F_chr3:73015647-73017785",1,0,0,1
"79","mm10_rmsk_L1Md_A_chr6:82100331-82102565",0.8,0.2,0,1
"80","mm10_rmsk_L1Md_F_chr5:8099350-8104582",1,0,0,1
"81","mm10_rmsk_L1Md_F2_chr8:21678518-21684427",0.833333333333333,0.0833333333333333,0.0833333333333333,1
"82","mm10_rmsk_L1Md_A_chrX:66608637-66614222",0.166666666666667,0.583333333333333,0.25,1
"83","mm10_rmsk_L1Md_F2_chr8:80222613-80226137",1,0,0,1
"84","mm10_rmsk_L1Md_F2_chr1:147826660-147829952",1,0,0,0.875
"85","mm10_rmsk_L1Md_A_chr3:138200286-138202600",0.6,0,0.4,1
"86","mm10_rmsk_L1Md_A_chr9:10221965-10223964",0.75,0.25,0,1
"87","mm10_rmsk_L1Md_F2_chr11:51119095-51124021",1,0,0,1
"88","mm10_rmsk_L1Md_F3_chrX:151389592-151396047",1,0,0,1
"89","mm10_rmsk_L1Md_A_chr16:86963217-86965888",0.333333333333333,0.5,0.166666666666667,1
"90","mm10_rmsk_L1Md_A_chr12:57910746-57916994",0,0.769230769230769,0.230769230769231,NA
"91","mm10_rmsk_L1Md_T_chr12:29379380-29384609",0.363636363636364,0.454545454545455,0.181818181818182,1
"92","mm10_rmsk_L1Md_A_chr4:66044450-66049798",0.0909090909090909,0.727272727272727,0.181818181818182,1
"93","mm10_rmsk_L1Md_A_chrX:25761524-25766727",0.909090909090909,0,0.0909090909090909,1
"94","mm10_rmsk_L1Md_A_chr1:9175400-9180979",0,0.666666666666667,0.333333333333333,0
"95","mm10_rmsk_L1Md_A_chr13:4306569-4308612",1,0,0,1
"96","mm10_rmsk_L1Md_A_chr5:78727665-78732868",0.909090909090909,0,0.0909090909090909,0.909090909090909
"97","mm10_rmsk_L1Md_T_chr6:109067026-109072567",0.833333333333333,0.0833333333333333,0.0833333333333333,1
"98","mm10_rmsk_L1Md_A_chr17:45103350-45110921",0.3125,0.4375,0.25,1
"99","mm10_rmsk_L1Md_F2_chr3:43494072-43496285",0.8,0,0.2,1
"100","mm10_rmsk_L1Md_F_chrX:147588641-147592492",1,0,0,1
"101","mm10_rmsk_L1Md_T_chr3:12468702-12474772",0.307692307692308,0.538461538461538,0.153846153846154,0.8
"102","mm10_rmsk_L1Md_T_chr8:96770505-96772939",0.2,0.8,0,1
"103","mm10_rmsk_L1Md_T_chr10:46751896-46757103",1,0,0,0.916666666666667
"104","mm10_rmsk_L1Md_F2_chr14:75435236-75441390",0.692307692307692,0.230769230769231,0.0769230769230769,0.9
"105","mm10_rmsk_L1Md_T_chr2:107976824-107982267",0.181818181818182,0.636363636363636,0.181818181818182,0.666666666666667
"106","mm10_rmsk_L1Md_T_chr6:42492558-42498981",0.153846153846154,0.615384615384615,0.230769230769231,1
"107","mm10_rmsk_L1Md_T_chr7:58894601-58900694",0.538461538461538,0.384615384615385,0.0769230769230769,1
"108","mm10_rmsk_L1Md_T_chr6:16922566-16924775",0.8,0.2,0,1
"109","mm10_rmsk_L1Md_F2_chr13:78531120-78536265",1,0,0,1
"110","mm10_rmsk_L1Md_A_chr5:93399894-93402710",0.833333333333333,0.166666666666667,0,1
"111","mm10_rmsk_L1Md_A_chr17:17680650-17687036",0.384615384615385,0.384615384615385,0.230769230769231,1
"112","mm10_rmsk_L1Md_F2_chr5:57673038-57676894",0.875,0.125,0,0.875
"113","mm10_rmsk_L1Md_T_chr5:39576637-39581981",0.727272727272727,0.181818181818182,0.0909090909090909,1
"114","mm10_rmsk_L1Md_T_chr4:113272007-113277153",1,0,0,1
"115","mm10_rmsk_L1Md_T_chr1:5350394-5356254",0.166666666666667,0.583333333333333,0.25,0.666666666666667
"116","mm10_rmsk_L1Md_A_chr4:113785029-113790328",0.818181818181818,0,0.181818181818182,1
"117","mm10_rmsk_L1Md_A_chrX:119434118-119440177",0.692307692307692,0.230769230769231,0.0769230769230769,0.9
"118","mm10_rmsk_L1Md_F2_chrX:165417060-165421534",0.888888888888889,0,0.111111111111111,1
"119","mm10_rmsk_L1Md_F2_chrX:108311050-108315359",0.888888888888889,0,0.111111111111111,1
"120","mm10_rmsk_L1Md_T_chrX:89488085-89493716",0.333333333333333,0.333333333333333,0.333333333333333,0.5
"121","mm10_rmsk_L1Md_A_chr8:50831146-50834271",0.571428571428571,0.285714285714286,0.142857142857143,1
"122","mm10_rmsk_L1Md_F_chr17:19670069-19675144",1,0,0,1
"123","mm10_rmsk_L1Md_F2_chr17:20533879-20537161",1,0,0,1
"124","mm10_rmsk_L1Md_A_chr16:82042052-82048242",0.923076923076923,0.0769230769230769,0,1
"125","mm10_rmsk_L1Md_T_chrX:79855091-79862171",0.4,0.466666666666667,0.133333333333333,1
"126","mm10_rmsk_L1Md_T_chrX:98591847-98595285",0.857142857142857,0,0.142857142857143,1
"127","mm10_rmsk_L1Md_T_chrX:153994795-154000000",0.818181818181818,0.181818181818182,0,0.9
"128","mm10_rmsk_L1Md_T_chr7:12351816-12357984",0.846153846153846,0.0769230769230769,0.0769230769230769,0.916666666666667
"129","mm10_rmsk_L1Md_T_chr19:47804841-47810181",0.454545454545455,0.545454545454545,0,1
"130","mm10_rmsk_L1Md_A_chr5:90822226-90827642",0.545454545454545,0.363636363636364,0.0909090909090909,1
"131","mm10_rmsk_L1Md_F2_chr13:22518501-22522876",1,0,0,1
"132","mm10_rmsk_L1Md_F3_chr13:20691705-20697911",1,0,0,1
"133","mm10_rmsk_L1Md_F2_chr1:26711167-26715136",1,0,0,1
"134","mm10_rmsk_L1Md_F2_chr8:4793537-4799590",0.923076923076923,0,0.0769230769230769,1
"135","mm10_rmsk_L1Md_T_chr5_JH584299_random:873401-879613",0.769230769230769,0.230769230769231,0,0.909090909090909
"136","mm10_rmsk_L1Md_T_chr18:79359778-79365981",0.846153846153846,0.0769230769230769,0.0769230769230769,1
"137","mm10_rmsk_L1Md_F2_chr17:38773743-38776951",1,0,0,1
"138","mm10_rmsk_L1Md_T_chr14:123609336-123614648",0,0.545454545454545,0.454545454545455,NA
"139","mm10_rmsk_L1Md_T_chr3:121016870-121020202",1,0,0,1
"140","mm10_rmsk_L1Md_A_chrY:84540674-84545885",0.636363636363636,0.272727272727273,0.0909090909090909,0.875
"141","mm10_rmsk_L1Md_F2_chr18:7757437-7762661",1,0,0,1
"142","mm10_rmsk_L1Md_T_chr3:55876979-55882178",0.909090909090909,0,0.0909090909090909,0.833333333333333
"143","mm10_rmsk_L1Md_F2_chr2:83477867-83480500",1,0,0,1
"144","mm10_rmsk_L1Md_F2_chr4:5150975-5156851",1,0,0,1
"145","mm10_rmsk_L1Md_T_chr1:109264207-109270401",1,0,0,0.8125
"146","mm10_rmsk_L1Md_F2_chr5:41584166-41586856",1,0,0,1
"147","mm10_rmsk_L1Md_F2_chr1:24965261-24969351",1,0,0,1
"148","mm10_rmsk_L1Md_F2_chr5:94386164-94392594",0.692307692307692,0.307692307692308,0,1
"149","mm10_rmsk_L1Md_T_chrX:70860292-70865818",0.5,0.333333333333333,0.166666666666667,1
"150","mm10_rmsk_L1Md_F2_chr12:115917640-115919643",1,0,0,1
"151","mm10_rmsk_L1Md_F2_chr13:61544803-61547823",1,0,0,1
"152","mm10_rmsk_L1Md_T_chr15:41926497-41933170",0.142857142857143,0.785714285714286,0.0714285714285714,0.666666666666667
"153","mm10_rmsk_L1Md_T_chr6:96290665-96297108",0,0.538461538461538,0.461538461538462,NA
"154","mm10_rmsk_L1Md_F2_chr3:10164950-10167172",1,0,0,1
"155","mm10_rmsk_L1Md_F3_chr2:122535982-122542109",0.769230769230769,0.153846153846154,0.0769230769230769,1
"156","mm10_rmsk_L1Md_F2_chr5:60720469-60726600",1,0,0,1
"157","mm10_rmsk_L1Md_F2_chr3:72253957-72257892",1,0,0,1
"158","mm10_rmsk_L1Md_F2_chr2:21850034-21852110",1,0,0,0.833333333333333
"159","mm10_rmsk_L1Md_F2_chr18:16868497-16874616",1,0,0,1
"160","mm10_rmsk_L1Md_A_chr6:60299162-60304288",0,0.727272727272727,0.272727272727273,NA
"161","mm10_rmsk_L1Md_F2_chr1:37764414-37770540",1,0,0,1
"162","mm10_rmsk_L1Md_A_chr1:122952875-122958266",1,0,0,0.846153846153846
"163","mm10_rmsk_L1Md_F2_chr1:3014752-3021011",1,0,0,1
"164","mm10_rmsk_L1Md_F2_chr17:94019633-94025711",1,0,0,1
"165","mm10_rmsk_L1Md_A_chr8:15614454-15620643",0.636363636363636,0.272727272727273,0.0909090909090909,1
"166","mm10_rmsk_L1Md_F2_chr6:126257100-126263284",0.923076923076923,0.0769230769230769,0,1
"167","mm10_rmsk_L1Md_F2_chr1:101107605-101110511",1,0,0,0.857142857142857
"168","mm10_rmsk_L1Md_F2_chr8:59545336-59550831",0.888888888888889,0,0.111111111111111,1
"169","mm10_rmsk_L1Md_F2_chr2:86303279-86309418",0.923076923076923,0.0769230769230769,0,0.923076923076923
"170","mm10_rmsk_L1Md_F2_chr6:108930943-108935292",1,0,0,1
"171","mm10_rmsk_L1Md_F_chr3:47555232-47560264",1,0,0,1
"172","mm10_rmsk_L1Md_F2_chr9:81363701-81366657",0.833333333333333,0.166666666666667,0,1
"173","mm10_rmsk_L1Md_F2_chrX:76554163-76560330",0.923076923076923,0.0769230769230769,0,1
"174","mm10_rmsk_L1Md_T_chr1:6628140-6630845",1,0,0,1
"175","mm10_rmsk_L1Md_A_chr4:106176976-106182582",0.583333333333333,0.166666666666667,0.25,1
"176","mm10_rmsk_L1Md_F2_chr8:78871010-78874269",1,0,0,1
"177","mm10_rmsk_L1Md_F2_chr16:27691578-27696607",0.909090909090909,0,0.0909090909090909,1
"178","mm10_rmsk_L1Md_F2_chr12:113345551-113349741",0.888888888888889,0.111111111111111,0,1
"179","mm10_rmsk_L1Md_F2_chr3:33512427-33514984",1,0,0,1
"180","mm10_rmsk_L1Md_F2_chrX:78975285-78980356",1,0,0,1
"181","mm10_rmsk_L1Md_F2_chrX:86910453-86915936",1,0,0,1
"182","mm10_rmsk_L1Md_F2_chr5:59372293-59374517",1,0,0,1
"183","mm10_rmsk_L1Md_A_chr11:41092854-41097268",0.666666666666667,0.222222222222222,0.111111111111111,1
"184","mm10_rmsk_L1Md_F2_chr6:14856134-14859926",1,0,0,1
"185","mm10_rmsk_L1Md_A_chr11:91442761-91447610",0,0.7,0.3,NA
"186","mm10_rmsk_L1Md_T_chr4:38549420-38554866",0.727272727272727,0.0909090909090909,0.181818181818182,1
"187","mm10_rmsk_L1Md_T_chrX:155221324-155228375",0.2,0.533333333333333,0.266666666666667,1
"188","mm10_rmsk_L1Md_F2_chr11:73553078-73555282",1,0,0,1
"189","mm10_rmsk_L1Md_F2_chr1:115755836-115762308",1,0,0,1
"190","mm10_rmsk_L1Md_T_chr1:111429821-111436018",1,0,0,0.928571428571429
"191","mm10_rmsk_L1Md_Gf_chr1:118102402-118104772",0.8,0.2,0,1
"192","mm10_rmsk_L1Md_A_chr9:36613708-36616627",1,0,0,1
"193","mm10_rmsk_L1Md_F3_chr13:7665673-7671022",0.818181818181818,0.181818181818182,0,0.9
"194","mm10_rmsk_L1Md_F2_chr4:93257861-93263200",1,0,0,1
"195","mm10_rmsk_L1Md_T_chr18:45391480-45396737",0.545454545454545,0.272727272727273,0.181818181818182,1
"196","mm10_rmsk_L1Md_T_chr8:44281827-44287816",1,0,0,1
"197","mm10_rmsk_L1Md_T_chr3:22652854-22659330",0.769230769230769,0.0769230769230769,0.153846153846154,1
"198","mm10_rmsk_L1Md_T_chrY:52094014-52097347",0.285714285714286,0.714285714285714,0,0.222222222222222
"199","mm10_rmsk_L1Md_T_chrY:36211747-36216073",0.777777777777778,0.222222222222222,0,0.777777777777778
"200","mm10_rmsk_L1Md_F2_chrX:53875831-53878103",1,0,0,1
"201","mm10_rmsk_L1Md_T_chr10:65569201-65575413",0.846153846153846,0,0.153846153846154,0.846153846153846
"202","mm10_rmsk_L1Md_F3_chr10:8700662-8706238",0.916666666666667,0,0.0833333333333333,1
"203","mm10_rmsk_L1Md_F2_chr4:70896932-70901561",0.8,0,0.2,0.888888888888889
"204","mm10_rmsk_L1Md_F2_chrY:19476711-19479798",0.428571428571429,0.571428571428571,0,0.375
"205","mm10_rmsk_L1Md_F3_chr9:91230072-91236202",1,0,0,1
"206","mm10_rmsk_L1Md_F2_chr14:52359779-52365240",1,0,0,1
"207","mm10_rmsk_L1Md_T_chr1:97193169-97198619",0.909090909090909,0,0.0909090909090909,1
"208","mm10_rmsk_L1Md_T_chr7:106039271-106045669",0.0769230769230769,0.769230769230769,0.153846153846154,1
"209","mm10_rmsk_L1Md_T_chr6:23668681-23675106",0,0.769230769230769,0.230769230769231,NA
"210","mm10_rmsk_L1Md_T_chr6:116474169-116481030",0.214285714285714,0.428571428571429,0.357142857142857,1
"211","mm10_rmsk_L1Md_F2_chr12:58787570-58792764",1,0,0,1
"212","mm10_rmsk_L1Md_A_chr9:55851540-55856411",0.4,0.5,0.1,1
"213","mm10_rmsk_L1Md_F2_chr7:41529945-41535681",1,0,0,1
"214","mm10_rmsk_L1Md_T_chr6:112179537-112184835",0.545454545454545,0.181818181818182,0.272727272727273,1
"215","mm10_rmsk_L1Md_F2_chrX:112174338-112176404",0.8,0,0.2,1
"216","mm10_rmsk_L1Md_F3_chr3:77880195-77885974",1,0,0,1
"217","mm10_rmsk_L1Md_T_chrY:39383020-39386542",0.875,0.125,0,1
"218","mm10_rmsk_L1Md_A_chr12:62144887-62150281",0.181818181818182,0.636363636363636,0.181818181818182,1
"219","mm10_rmsk_L1Md_F3_chr3:23947353-23949887",1,0,0,1
"220","mm10_rmsk_L1Md_T_chrY:69862561-69865894",0.285714285714286,0.714285714285714,0,0.222222222222222
"221","mm10_rmsk_L1Md_F2_chr11:47727386-47730679",1,0,0,1
"222","mm10_rmsk_L1Md_A_chr4:12196686-12200400",0.75,0.25,0,1
"223","mm10_rmsk_L1Md_A_chr2:97307890-97314069",0.692307692307692,0.230769230769231,0.0769230769230769,1
"224","mm10_rmsk_L1Md_F2_chrX:156868687-156873887",0.818181818181818,0.0909090909090909,0.0909090909090909,1
"225","mm10_rmsk_L1Md_A_chr2:142842131-142844176",0.2,0.8,0,1
"226","mm10_rmsk_L1Md_T_chr17:53274009-53280225",0.230769230769231,0.615384615384615,0.153846153846154,1
"227","mm10_rmsk_L1Md_F2_chrY:78442755-78448091",0.545454545454545,0.454545454545455,0,0.75
"228","mm10_rmsk_L1Md_T_chr1:44476822-44480455",0.125,0.875,0,1
"229","mm10_rmsk_L1Md_F2_chr9:10845258-10847607",1,0,0,1
"230","mm10_rmsk_L1Md_F3_chr2:112184406-112190852",1,0,0,1
"231","mm10_rmsk_L1Md_T_chr3:78817289-78823293",0.307692307692308,0.461538461538462,0.230769230769231,1
"232","mm10_rmsk_L1Md_A_chr4:37610990-37616936",0.416666666666667,0.333333333333333,0.25,0.625
"233","mm10_rmsk_L1Md_F2_chrX:68161427-68165244",1,0,0,1
"234","mm10_rmsk_L1Md_A_chr12:15191478-15197670",0,0.846153846153846,0.153846153846154,0
"235","mm10_rmsk_L1Md_T_chr1:102595175-102599190",1,0,0,1
"236","mm10_rmsk_L1Md_A_chrX:107730822-107737466",0.214285714285714,0.571428571428571,0.214285714285714,1
"237","mm10_rmsk_L1Md_A_chr3:98396035-98402260",0.538461538461538,0.461538461538462,0,0.875
"238","mm10_rmsk_L1Md_F2_chrX:90799603-90804683",1,0,0,0.916666666666667
"239","mm10_rmsk_L1Md_T_chr17:81347381-81354243",0.0714285714285714,0.5,0.428571428571429,1
"240","mm10_rmsk_L1Md_F2_chr1:67883546-67889708",0.846153846153846,0,0.153846153846154,1
"241","mm10_rmsk_L1Md_F2_chr8:71052960-71059330",0.615384615384615,0.230769230769231,0.153846153846154,1
"242","mm10_rmsk_L1Md_T_chr17:36707325-36713205",0.25,0.5,0.25,1
"243","mm10_rmsk_L1Md_T_chr1:116855477-116862552",0.133333333333333,0.733333333333333,0.133333333333333,1
"244","mm10_rmsk_L1Md_F2_chr18:27842831-27845664",1,0,0,1
"245","mm10_rmsk_L1Md_F2_chrX:34954113-34959114",0.272727272727273,0.636363636363636,0.0909090909090909,0.428571428571429
"246","mm10_rmsk_L1Md_F2_chr10:47621363-47626533",0.909090909090909,0.0909090909090909,0,1
"247","mm10_rmsk_L1Md_T_chr14:10608467-10613876",0,0.727272727272727,0.272727272727273,NA
"248","mm10_rmsk_L1Md_T_chr3:19849999-19853435",0,0.571428571428571,0.428571428571429,NA
"249","mm10_rmsk_L1Md_A_chr18:76363633-76369627",0.416666666666667,0.416666666666667,0.166666666666667,1
"250","mm10_rmsk_L1Md_A_chr3:75779651-75785008",0.0909090909090909,0.818181818181818,0.0909090909090909,1
"251","mm10_rmsk_L1Md_T_chr15:40094895-40100451",0.916666666666667,0.0833333333333333,0,0.916666666666667
"252","mm10_rmsk_L1Md_F3_chr3:75725012-75729924",1,0,0,1
"253","mm10_rmsk_L1Md_A_chr11:51018231-51024590",0,0.769230769230769,0.230769230769231,NA
"254","mm10_rmsk_L1Md_T_chr13:26360035-26362514",0,1,0,NA
"255","mm10_rmsk_L1Md_F2_chr3:17409740-17414697",1,0,0,1
"256","mm10_rmsk_L1Md_F2_chr7:77399742-77403032",1,0,0,1
"257","mm10_rmsk_L1Md_T_chr13:84105822-84110824",0.909090909090909,0.0909090909090909,0,1
"258","mm10_rmsk_L1Md_F3_chr2:176744085-176750427",1,0,0,1
"259","mm10_rmsk_L1Md_F2_chrY:11074486-11079358",0.3,0.7,0,0.333333333333333
"260","mm10_rmsk_L1Md_A_chr18:28482889-28485532",0.833333333333333,0,0.166666666666667,1
"261","mm10_rmsk_L1Md_F2_chr11:57359218-57364365",1,0,0,1
"262","mm10_rmsk_L1Md_T_chr18:90373734-90379582",0.166666666666667,0.75,0.0833333333333333,1
"263","mm10_rmsk_L1Md_A_chr1:73646945-73652316",0.0909090909090909,0.545454545454545,0.363636363636364,1
"264","mm10_rmsk_L1Md_F2_chr18:4901360-4907369",1,0,0,0.928571428571429
"265","mm10_rmsk_L1Md_F2_chr14:89168193-89174646",1,0,0,1
"266","mm10_rmsk_L1Md_F2_chr17:39547082-39551714",1,0,0,1
"267","mm10_rmsk_L1Md_F2_chr2:116533131-116535754",1,0,0,1
"268","mm10_rmsk_L1Md_F3_chr2:176937930-176942273",0.555555555555556,0.444444444444444,0,0.833333333333333
"269","mm10_rmsk_L1Md_T_chr3:4288357-4290562",1,0,0,1
"270","mm10_rmsk_L1Md_T_chr18:45016906-45024783",0.1875,0.5,0.3125,0.75
"271","mm10_rmsk_L1Md_T_chr2:148980168-148986349",0.846153846153846,0.153846153846154,0,1
"272","mm10_rmsk_L1Md_A_chr1:47958455-47960513",1,0,0,1
"273","mm10_rmsk_L1Md_T_chr6:109361697-109367900",1,0,0,0.866666666666667
"274","mm10_rmsk_L1Md_F2_chr11:19691055-19693105",1,0,0,1
"275","mm10_rmsk_L1Md_F2_chr19:15773557-15778192",1,0,0,1
"276","mm10_rmsk_L1Md_F_chr14:119591545-119596691",1,0,0,1
"277","mm10_rmsk_L1Md_F2_chr3:60335875-60337992",1,0,0,1
"278","mm10_rmsk_L1Md_F2_chr15:61666660-61668674",1,0,0,1
"279","mm10_rmsk_L1Md_T_chr1:63797727-63804200",0.0769230769230769,0.769230769230769,0.153846153846154,0.333333333333333
"280","mm10_rmsk_L1Md_T_chr8:97503186-97505518",0.6,0.2,0.2,1
"281","mm10_rmsk_L1Md_A_chrX:138694549-138700971",1,0,0,0.866666666666667
"282","mm10_rmsk_L1Md_T_chr7:140614235-140619820",0.5,0.416666666666667,0.0833333333333333,1
"283","mm10_rmsk_L1Md_A_chr7:48250609-48256053",0.909090909090909,0.0909090909090909,0,1
"284","mm10_rmsk_L1Md_F3_chr6:60910418-60914618",1,0,0,1
"285","mm10_rmsk_L1Md_T_chr5:8169173-8174491",0.545454545454545,0.181818181818182,0.272727272727273,1
"286","mm10_rmsk_L1Md_F2_chr10:100503434-100506561",1,0,0,1
"287","mm10_rmsk_L1Md_F2_chrX:156347019-156349607",1,0,0,1
"288","mm10_rmsk_L1Md_F2_chr9:25381371-25384878",1,0,0,1
"289","mm10_rmsk_L1Md_F2_chr10:48415988-48421151",1,0,0,1
